timeNow = 2023-04-09 12:15:17.795599, len(dataFromDaq) = 3278, R->W thresh = 1.0, self.currentCh2Intensity = 0
timeNow = 2023-04-09 12:17:02.221971, len(dataFromDaq) = 3256, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.227970, len(dataFromDaq) = 3239, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.251972, len(dataFromDaq) = 3250, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.257975, len(dataFromDaq) = 3252, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.263970, len(dataFromDaq) = 3253, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.268972, len(dataFromDaq) = 3253, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.290971, len(dataFromDaq) = 3253, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.296972, len(dataFromDaq) = 3262, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.301970, len(dataFromDaq) = 3232, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.306970, len(dataFromDaq) = 3241, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.327970, len(dataFromDaq) = 3260, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.335973, len(dataFromDaq) = 3257, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.342972, len(dataFromDaq) = 3244, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.350971, len(dataFromDaq) = 3278, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.376972, len(dataFromDaq) = 3250, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.383970, len(dataFromDaq) = 3261, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.388976, len(dataFromDaq) = 3219, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.394973, len(dataFromDaq) = 3152, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.418970, len(dataFromDaq) = 3361, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.425971, len(dataFromDaq) = 3219, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.431974, len(dataFromDaq) = 3278, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.438971, len(dataFromDaq) = 3173, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.464971, len(dataFromDaq) = 3203, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.471970, len(dataFromDaq) = 3198, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.476972, len(dataFromDaq) = 3161, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.481971, len(dataFromDaq) = 3127, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.504972, len(dataFromDaq) = 3184, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.509972, len(dataFromDaq) = 3285, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.515974, len(dataFromDaq) = 3266, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.521971, len(dataFromDaq) = 3288, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.547971, len(dataFromDaq) = 3281, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.557972, len(dataFromDaq) = 3285, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.567971, len(dataFromDaq) = 3296, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.579971, len(dataFromDaq) = 3248, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.613971, len(dataFromDaq) = 3244, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.625972, len(dataFromDaq) = 3275, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.636971, len(dataFromDaq) = 3265, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.644971, len(dataFromDaq) = 3229, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.669971, len(dataFromDaq) = 3259, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.676974, len(dataFromDaq) = 3258, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.684973, len(dataFromDaq) = 3244, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.690970, len(dataFromDaq) = 3276, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.724975, len(dataFromDaq) = 3249, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.733974, len(dataFromDaq) = 3267, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.740972, len(dataFromDaq) = 3265, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.745974, len(dataFromDaq) = 3249, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.770971, len(dataFromDaq) = 3266, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.775970, len(dataFromDaq) = 3257, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.782973, len(dataFromDaq) = 3237, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.788972, len(dataFromDaq) = 3277, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.812974, len(dataFromDaq) = 3268, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.819971, len(dataFromDaq) = 3255, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.825974, len(dataFromDaq) = 3263, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.831971, len(dataFromDaq) = 3255, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.856972, len(dataFromDaq) = 3277, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.865973, len(dataFromDaq) = 3260, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.876975, len(dataFromDaq) = 3272, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.885974, len(dataFromDaq) = 3251, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.910971, len(dataFromDaq) = 3271, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.917971, len(dataFromDaq) = 3275, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.924971, len(dataFromDaq) = 3260, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.931972, len(dataFromDaq) = 3258, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.955972, len(dataFromDaq) = 3284, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.964972, len(dataFromDaq) = 3260, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.972974, len(dataFromDaq) = 3257, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:02.979971, len(dataFromDaq) = 3254, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.005970, len(dataFromDaq) = 3271, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.011970, len(dataFromDaq) = 3261, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.017970, len(dataFromDaq) = 3248, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.022971, len(dataFromDaq) = 3250, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.046970, len(dataFromDaq) = 3264, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.052971, len(dataFromDaq) = 3271, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.057971, len(dataFromDaq) = 3258, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.062970, len(dataFromDaq) = 3255, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.086970, len(dataFromDaq) = 3246, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.093971, len(dataFromDaq) = 3259, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.100971, len(dataFromDaq) = 3234, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.107970, len(dataFromDaq) = 3147, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.128970, len(dataFromDaq) = 3329, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.135970, len(dataFromDaq) = 3234, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.139970, len(dataFromDaq) = 3233, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.144970, len(dataFromDaq) = 3180, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.165971, len(dataFromDaq) = 3222, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.171972, len(dataFromDaq) = 3154, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.176972, len(dataFromDaq) = 3183, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.181970, len(dataFromDaq) = 3138, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.200969, len(dataFromDaq) = 3188, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.206971, len(dataFromDaq) = 3290, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.212971, len(dataFromDaq) = 3276, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.217971, len(dataFromDaq) = 3277, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.239970, len(dataFromDaq) = 3298, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.245970, len(dataFromDaq) = 3305, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.250970, len(dataFromDaq) = 3301, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.254970, len(dataFromDaq) = 3285, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.278970, len(dataFromDaq) = 3280, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.284971, len(dataFromDaq) = 3264, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.289972, len(dataFromDaq) = 3297, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.294973, len(dataFromDaq) = 3282, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.315971, len(dataFromDaq) = 3262, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.321972, len(dataFromDaq) = 3261, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.328970, len(dataFromDaq) = 3244, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.333972, len(dataFromDaq) = 3261, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.356971, len(dataFromDaq) = 3278, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.364971, len(dataFromDaq) = 3264, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.372970, len(dataFromDaq) = 3227, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.377970, len(dataFromDaq) = 3260, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.401973, len(dataFromDaq) = 3264, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.408970, len(dataFromDaq) = 3270, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.414972, len(dataFromDaq) = 3260, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.419971, len(dataFromDaq) = 3260, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.444970, len(dataFromDaq) = 3256, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.452973, len(dataFromDaq) = 3259, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.459971, len(dataFromDaq) = 3256, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.467973, len(dataFromDaq) = 3264, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.494971, len(dataFromDaq) = 3247, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.502972, len(dataFromDaq) = 3253, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.510971, len(dataFromDaq) = 3254, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.518972, len(dataFromDaq) = 3256, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.548973, len(dataFromDaq) = 3260, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.555973, len(dataFromDaq) = 3241, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.563971, len(dataFromDaq) = 3242, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.571972, len(dataFromDaq) = 3251, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.603972, len(dataFromDaq) = 3256, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.616974, len(dataFromDaq) = 3241, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.627974, len(dataFromDaq) = 3242, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.642971, len(dataFromDaq) = 3241, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.677970, len(dataFromDaq) = 3272, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.686972, len(dataFromDaq) = 3247, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.695972, len(dataFromDaq) = 3248, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.704972, len(dataFromDaq) = 3268, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.729972, len(dataFromDaq) = 3238, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.737973, len(dataFromDaq) = 3250, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.746972, len(dataFromDaq) = 3254, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.754971, len(dataFromDaq) = 3262, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.784973, len(dataFromDaq) = 3247, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.793972, len(dataFromDaq) = 3237, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.802972, len(dataFromDaq) = 3240, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.810972, len(dataFromDaq) = 3128, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.839970, len(dataFromDaq) = 3346, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.848972, len(dataFromDaq) = 3254, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.856972, len(dataFromDaq) = 3212, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.863974, len(dataFromDaq) = 3199, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.893971, len(dataFromDaq) = 3190, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.906973, len(dataFromDaq) = 3165, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.916972, len(dataFromDaq) = 3182, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.928970, len(dataFromDaq) = 3129, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.961970, len(dataFromDaq) = 3165, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.972973, len(dataFromDaq) = 3264, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.979973, len(dataFromDaq) = 3284, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:03.992972, len(dataFromDaq) = 3264, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.029970, len(dataFromDaq) = 3274, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.041971, len(dataFromDaq) = 3280, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.053976, len(dataFromDaq) = 3284, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.063973, len(dataFromDaq) = 3274, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.100972, len(dataFromDaq) = 3287, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.109972, len(dataFromDaq) = 3269, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.117972, len(dataFromDaq) = 3250, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.127974, len(dataFromDaq) = 3270, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.155971, len(dataFromDaq) = 3266, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.163972, len(dataFromDaq) = 3265, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.172973, len(dataFromDaq) = 3255, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.180974, len(dataFromDaq) = 3275, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.212971, len(dataFromDaq) = 3276, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.220972, len(dataFromDaq) = 3272, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.228972, len(dataFromDaq) = 3260, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.236971, len(dataFromDaq) = 3264, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.262970, len(dataFromDaq) = 3280, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.270973, len(dataFromDaq) = 3250, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.277971, len(dataFromDaq) = 3278, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.285972, len(dataFromDaq) = 3269, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.308973, len(dataFromDaq) = 3241, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.316973, len(dataFromDaq) = 3266, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.323977, len(dataFromDaq) = 3269, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.330972, len(dataFromDaq) = 3267, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.356971, len(dataFromDaq) = 3244, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.365972, len(dataFromDaq) = 3264, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.371972, len(dataFromDaq) = 3268, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.377973, len(dataFromDaq) = 3234, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.402970, len(dataFromDaq) = 3270, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.410971, len(dataFromDaq) = 3255, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.417972, len(dataFromDaq) = 3257, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.424972, len(dataFromDaq) = 3271, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.455970, len(dataFromDaq) = 3267, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.464971, len(dataFromDaq) = 3248, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.470970, len(dataFromDaq) = 3264, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.476972, len(dataFromDaq) = 3274, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.501971, len(dataFromDaq) = 3263, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
timeNow = 2023-04-09 12:17:04.508972, len(dataFromDaq) = 3255, R->W thresh = 1.0, self.currentCh2Intensity = 0.0
